BOARD_DATE,TKT_BEG,STOP_NAME,IN,OUT
20110507,175,"台南  ",28296,26312
20110508,175,"台南  ",29783,33402
20110509,175,"台南  ",21337,22785
20110510,175,"台南  ",17838,17587
20110511,175,"台南  ",17098,17371
20110512,175,"台南  ",16450,18056
20110513,175,"台南  ",23940,26117
20110514,175,"台南  ",26837,27082
20110515,175,"台南  ",29970,31090
20110516,175,"台南  ",18475,19927
20110517,175,"台南  ",15273,16609
20110518,175,"台南  ",16364,17210
20110519,175,"台南  ",17222,18297
20110520,175,"台南  ",25602,27056
20110521,175,"台南  ",25000,25591
20110522,175,"台南  ",28440,30028
20110523,175,"台南  ",17619,18776
20110524,175,"台南  ",16442,17215
20110525,175,"台南  ",16454,17718
20110526,175,"台南  ",17049,18337
20110527,175,"台南  ",24540,25666
20110528,175,"台南  ",23463,23396
20110529,175,"台南  ",26570,27243
20110530,175,"台南  ",18281,19373
20110531,175,"台南  ",15909,17067
20110601,175,"台南  ",15734,16773
20110602,175,"台南  ",17396,18390
20110603,175,"台南  ",28982,31528
20110604,175,"台南  ",32287,30387
20110605,175,"台南  ",27820,27158
20110606,175,"台南  ",29772,33780
20110607,175,"台南  ",20224,21928
20110608,175,"台南  ",17248,18066
20110609,175,"台南  ",17819,18900
20110610,175,"台南  ",25358,25753
20110611,175,"台南  ",25691,25969
20110612,175,"台南  ",26220,27146
20110613,175,"台南  ",18301,19640
20110614,175,"台南  ",16676,17318
20110615,175,"台南  ",17107,17881
20110616,175,"台南  ",17671,19070
20110617,175,"台南  ",23755,25223
20110618,175,"台南  ",22986,23436
20110619,175,"台南  ",24538,24618
20110620,175,"台南  ",18093,18890
20110621,175,"台南  ",16164,17063
20110622,175,"台南  ",16991,17642
20110623,175,"台南  ",17579,18987
20110624,175,"台南  ",23898,23994
20110625,175,"台南  ",21577,21595
20110626,175,"台南  ",21779,22117
20110627,175,"台南  ",18690,19633
20110628,175,"台南  ",15300,16307
20110629,175,"台南  ",18628,19074
20110630,175,"台南  ",22116,23069
20110701,175,"台南  ",25471,26665
20110702,175,"台南  ",23687,23279
20110703,175,"台南  ",25769,25858
20110704,175,"台南  ",22170,21962
20110705,175,"台南  ",21236,21130
20110706,175,"台南  ",20814,21709
20110707,175,"台南  ",20624,22016
20110708,175,"台南  ",25582,27067
20110709,175,"台南  ",24945,25692
20110710,175,"台南  ",28246,28155
20110711,175,"台南  ",21475,22954
20110712,175,"台南  ",21274,20771
20110713,175,"台南  ",18894,19838
20110714,175,"台南  ",20120,21101
20110715,175,"台南  ",22928,24203
20110716,175,"台南  ",23332,22943
20110717,175,"台南  ",23542,23297
20110718,175,"台南  ",19382,19805
20110719,175,"台南  ",18380,19843
20110720,175,"台南  ",18129,18793
20110721,175,"台南  ",19208,20169
20110722,175,"台南  ",25096,25802
20110723,175,"台南  ",26610,26208
20110724,175,"台南  ",27929,28571
20110725,175,"台南  ",20175,21183
20110726,175,"台南  ",19083,19857
20110727,175,"台南  ",19638,20430
20110728,175,"台南  ",20234,21145
20110729,175,"台南  ",24155,25093
20110730,175,"台南  ",23609,23579
20110731,175,"台南  ",24711,25113
20110801,175,"台南  ",19034,20109
20110802,175,"台南  ",18388,18922
20110803,175,"台南  ",19006,19363
20110804,175,"台南  ",18310,19600
20110805,175,"台南  ",24013,25127
20110806,175,"台南  ",25704,25081
20110807,175,"台南  ",26913,27313
20110808,175,"台南  ",19588,20434
20110809,175,"台南  ",19338,20641
20110810,175,"台南  ",19965,20683
20110811,175,"台南  ",19871,20857
20110812,175,"台南  ",25600,26292
20110813,175,"台南  ",26262,25095
20110814,175,"台南  ",26080,27075
20110815,175,"台南  ",21068,22255
20110816,175,"台南  ",20157,20806
20110817,175,"台南  ",20383,21124
20110818,175,"台南  ",19871,21534
20110819,175,"台南  ",26107,27466
20110820,175,"台南  ",27945,27446
20110821,175,"台南  ",28657,28857
20110822,175,"台南  ",22050,22924
20110823,175,"台南  ",21020,21633
20110824,175,"台南  ",21450,22228
20110825,175,"台南  ",21060,22063
20110826,175,"台南  ",25267,26759
20110827,175,"台南  ",23790,24069
20110828,175,"台南  ",20810,21009
20110829,175,"台南  ",7591,8146
20110830,175,"台南  ",13002,13672
20110831,175,"台南  ",16214,16601
20110901,175,"台南  ",18446,18843
20110902,175,"台南  ",22678,23405
20110903,175,"台南  ",24230,23449
20110904,175,"台南  ",25541,26876
20110905,175,"台南  ",21858,22182
20110906,175,"台南  ",18774,19620
20110907,175,"台南  ",19466,20413
20110908,175,"台南  ",19557,20292
20110909,175,"台南  ",28145,28448
20110910,175,"台南  ",28750,27840
20110911,175,"台南  ",28442,28766
20110912,175,"台南  ",31053,33934
20110913,175,"台南  ",22341,23789
20110914,175,"台南  ",18823,19315
20110915,175,"台南  ",18386,18452
20110916,175,"台南  ",28449,27881
20110917,175,"台南  ",25889,25963
20110918,175,"台南  ",29529,31029
20110919,175,"台南  ",19096,19421
20110920,175,"台南  ",17325,17300
20110921,175,"台南  ",17811,17573
20110922,175,"台南  ",18276,18497
20110923,175,"台南  ",29362,28874
20110924,175,"台南  ",26093,25654
20110925,175,"台南  ",30104,32573
20110926,175,"台南  ",19248,19526
20110927,175,"台南  ",16903,16540
20110928,175,"台南  ",16841,16884
20110929,175,"台南  ",17451,17350
20110930,175,"台南  ",27038,26860
20111001,175,"台南  ",25048,24757
20111002,175,"台南  ",26077,27521
20111003,175,"台南  ",18722,18795
20111004,175,"台南  ",16972,16652
20111005,175,"台南  ",17695,17735
20111006,175,"台南  ",19638,19908
20111007,175,"台南  ",32958,33349
20111008,175,"台南  ",30871,29598
20111009,175,"台南  ",28895,29318
20111010,175,"台南  ",34593,37334
20111011,175,"台南  ",20214,20977
20111012,175,"台南  ",17367,17416
20111013,175,"台南  ",18334,18314
20111014,175,"台南  ",26368,26545
20111015,175,"台南  ",26409,25917
20111016,175,"台南  ",29493,30188
20111017,175,"台南  ",19338,19599
20111018,175,"台南  ",17435,17315
20111019,175,"台南  ",17536,17717
20111020,175,"台南  ",18803,19177
20111021,175,"台南  ",28869,28408
20111022,175,"台南  ",27045,26916
20111023,175,"台南  ",30997,32972
20111024,175,"台南  ",19280,18996
20111025,175,"台南  ",17871,17754
20111026,175,"台南  ",17493,17556
20111027,175,"台南  ",17725,17665
20111028,175,"台南  ",27083,27004
20111029,175,"台南  ",26790,26560
20111030,175,"台南  ",28934,30507
20111031,175,"台南  ",18346,18784
20111101,175,"台南  ",16117,15984
20111102,175,"台南  ",15960,16028
20111103,175,"台南  ",16648,16871
20111104,175,"台南  ",25492,26132
20111105,175,"台南  ",25395,25228
20111106,175,"台南  ",28379,29245
20111107,175,"台南  ",17521,18641
20111108,175,"台南  ",15568,16375
20111109,175,"台南  ",14929,15617
20111110,175,"台南  ",16743,17496
20111111,175,"台南  ",29095,29833
20111112,175,"台南  ",27386,27241
20111113,175,"台南  ",32497,34521
20111114,175,"台南  ",20042,20269
20111115,175,"台南  ",17752,17463
20111116,175,"台南  ",17384,17154
20111117,175,"台南  ",18540,18705
20111118,175,"台南  ",28841,29637
20111119,175,"台南  ",27715,27511
20111120,175,"台南  ",31488,32835
20111121,175,"台南  ",19418,19924
20111122,175,"台南  ",16295,16718
20111123,175,"台南  ",16708,17275
20111124,175,"台南  ",17744,18437
20111125,175,"台南  ",28644,28801
20111126,175,"台南  ",29011,28887
20111127,175,"台南  ",30983,32184
20111128,175,"台南  ",18823,19326
20111129,175,"台南  ",16113,16059
20111130,175,"台南  ",16436,16709
20111201,175,"台南  ",17050,18108
20111202,175,"台南  ",26941,27842
20111203,175,"台南  ",27517,26580
20111204,175,"台南  ",32446,33988
20111205,175,"台南  ",18998,19721
20111206,175,"台南  ",17123,17069
20111207,175,"台南  ",17582,17340
20111208,175,"台南  ",18324,18517
20111209,175,"台南  ",29321,28218
20111210,175,"台南  ",28136,27682
20111211,175,"台南  ",32198,33461
20111212,175,"台南  ",19881,19905
20111213,175,"台南  ",16689,16722
20111214,175,"台南  ",17714,17370
20111215,175,"台南  ",18190,18943
20111216,175,"台南  ",28705,28791
20111217,175,"台南  ",26774,26371
20111218,175,"台南  ",30803,32184
20111219,175,"台南  ",19988,20689
20111220,175,"台南  ",17675,17529
20111221,175,"台南  ",16895,17208
20111222,175,"台南  ",17332,17970
20111223,175,"台南  ",29144,29538
20111224,175,"台南  ",27773,27692
20111225,175,"台南  ",32251,33787
20111226,175,"台南  ",20760,21593
20111227,175,"台南  ",17972,18261
20111228,175,"台南  ",17690,17856
20111229,175,"台南  ",19223,19897
20111230,175,"台南  ",27933,27603
20111231,175,"台南  ",30007,27152
20120101,175,"台南  ",35712,36403
20120102,175,"台南  ",23821,23343
20120103,175,"台南  ",19836,18998
20120104,175,"台南  ",19791,19138
20120105,175,"台南  ",20662,19979
20120106,175,"台南  ",29363,27756
20120107,175,"台南  ",26914,25043
20120108,175,"台南  ",27587,26278
20120109,175,"台南  ",21749,21219
20120110,175,"台南  ",17771,19426
20120111,175,"台南  ",18606,20197
20120112,175,"台南  ",19450,21914
20120113,175,"台南  ",31140,32152
20120114,175,"台南  ",28364,29662
20120115,175,"台南  ",25888,28732
20120116,175,"台南  ",20905,22339
20120117,175,"台南  ",22804,23140
20120118,175,"台南  ",22756,23151
20120119,175,"台南  ",22590,22969
20120120,175,"台南  ",25144,26145
20120121,175,"台南  ",22330,20999
20120122,175,"台南  ",16641,14810
20120123,175,"台南  ",20376,21690
20120124,175,"台南  ",25174,26922
20120125,175,"台南  ",30549,32392
20120126,175,"台南  ",32655,35097
20120127,175,"台南  ",31088,32273
20120128,175,"台南  ",28352,28915
20120129,175,"台南  ",28124,27662
20120130,175,"台南  ",21386,21992
20120131,175,"台南  ",20417,21389
20120201,175,"台南  ",20096,20889
20120202,175,"台南  ",20669,22064
20120203,175,"台南  ",23553,23568
20120204,175,"台南  ",25628,25149
20120205,175,"台南  ",28696,28561
20120206,175,"台南  ",23835,23994
20120207,175,"台南  ",21116,21976
20120208,175,"台南  ",18594,18602
20120209,175,"台南  ",18607,19951
20120210,175,"台南  ",24338,25194
20120211,175,"台南  ",27593,27787
20120212,175,"台南  ",29649,30506
20120213,175,"台南  ",20300,20964
20120214,175,"台南  ",19796,20766
20120215,175,"台南  ",19368,19733
20120216,175,"台南  ",18711,19806
20120217,175,"台南  ",23882,25429
20120218,175,"台南  ",24773,25526
20120219,175,"台南  ",29241,30241
20120220,175,"台南  ",19176,19897
20120221,175,"台南  ",16905,17256
20120222,175,"台南  ",18145,18316
20120223,175,"台南  ",18936,19620
20120224,175,"台南  ",30571,32845
20120225,175,"台南  ",34036,34342
20120226,175,"台南  ",34252,33888
20120227,175,"台南  ",32301,32590
20120228,175,"台南  ",31336,32277
20120229,175,"台南  ",19399,20285
20120301,175,"台南  ",17458,18054
20120302,175,"台南  ",22458,21360
20120303,175,"台南  ",22066,22138
20120304,175,"台南  ",26838,29096
20120305,175,"台南  ",19504,20636
20120306,175,"台南  ",17882,18201
20120307,175,"台南  ",17930,18333
20120308,175,"台南  ",18760,19113
20120309,175,"台南  ",28802,28889
20120310,175,"台南  ",28615,28396
20120311,175,"台南  ",33161,35011
20120312,175,"台南  ",18736,20147
20120313,175,"台南  ",14159,17307
20120314,175,"台南  ",14784,18248
20120315,175,"台南  ",15175,19121
20120316,175,"台南  ",21793,28533
20120317,175,"台南  ",19353,25787
20120318,175,"台南  ",23001,31927
20120319,175,"台南  ",15884,19648
20120320,175,"台南  ",14375,17329
20120321,175,"台南  ",14618,17442
20120322,175,"台南  ",18419,18756
20120323,175,"台南  ",28676,28398
20120324,175,"台南  ",26705,26825
20120325,175,"台南  ",29523,31410
20120326,175,"台南  ",19822,20519
20120327,175,"台南  ",18158,18597
20120328,175,"台南  ",19045,18620
20120329,175,"台南  ",19676,19578
20120330,175,"台南  ",30702,29876
20120331,175,"台南  ",29982,28837
20120401,175,"台南  ",31504,30555
20120402,175,"台南  ",21774,22760
20120403,175,"台南  ",27679,29453
20120404,175,"台南  ",27060,31324
20120405,175,"台南  ",19979,21587
20120406,175,"台南  ",25991,27009
20120407,175,"台南  ",25579,26039
20120408,175,"台南  ",31354,32534
20120409,175,"台南  ",20089,21049
20120410,175,"台南  ",18285,18780
20120411,175,"台南  ",18533,19144
20120412,175,"台南  ",18794,19761
20120413,175,"台南  ",27765,28106
20120414,175,"台南  ",27992,28114
20120415,175,"台南  ",30232,31499
20120416,175,"台南  ",18419,19646
20120417,175,"台南  ",16483,16982
20120418,175,"台南  ",17559,18198
20120419,175,"台南  ",18191,18883
20120420,175,"台南  ",27993,29302
20120421,175,"台南  ",25200,25738
20120422,175,"台南  ",29121,30594
20120423,175,"台南  ",19593,21022
20120424,175,"台南  ",17851,18591
20120425,175,"台南  ",18147,18808
20120426,175,"台南  ",18652,19637
20120427,175,"台南  ",27592,28666
20120428,175,"台南  ",25778,26263
20120429,175,"台南  ",30217,31734
20120430,175,"台南  ",19369,20484
20120501,175,"台南  ",20395,20606
20120502,175,"台南  ",17613,18204
20120503,175,"台南  ",18081,19148
20120504,175,"台南  ",26837,27878
20120505,175,"台南  ",25392,25737
20120506,175,"台南  ",31023,32122
20120507,175,"台南  ",20451,21175
20120508,175,"台南  ",17877,18167
20120509,175,"台南  ",18435,18405
20120510,175,"台南  ",19664,20598
20120511,175,"台南  ",33613,33584
20120512,175,"台南  ",32120,30448
20120513,175,"台南  ",34110,37948
20120514,175,"台南  ",22035,23699
20120515,175,"台南  ",18385,18396
20120516,175,"台南  ",17797,18094
20120517,175,"台南  ",18171,19181
20120518,175,"台南  ",26247,27399
20120519,175,"台南  ",26258,26289
20120520,175,"台南  ",25797,25602
20120521,175,"台南  ",20287,20463
20120522,175,"台南  ",18645,18833
20120523,175,"台南  ",18997,19244
20120524,175,"台南  ",19687,20482
20120525,175,"台南  ",29116,28950
20120526,175,"台南  ",27344,27307
20120527,175,"台南  ",30673,32122
20120528,175,"台南  ",20101,20783
20120529,175,"台南  ",18089,18104
20120530,175,"台南  ",18224,18608
20120531,175,"台南  ",18627,19247
20120601,175,"台南  ",27692,28908
20120602,175,"台南  ",28106,28227
20120603,175,"台南  ",29657,29659
20120604,175,"台南  ",19874,20597
20120605,175,"台南  ",18549,18894
20120606,175,"台南  ",18901,19169
20120607,175,"台南  ",19771,20325
20120608,175,"台南  ",28031,28087
20120609,175,"台南  ",25975,25835
20120610,175,"台南  ",26458,27568
20120611,175,"台南  ",19623,19704
20120612,175,"台南  ",11520,11889
20120613,175,"台南  ",18218,18391
20120614,175,"台南  ",17011,17323
20120615,175,"台南  ",24508,23886
20120616,175,"台南  ",23041,23654
20120617,175,"台南  ",25784,26413
20120618,175,"台南  ",20860,20948
20120619,175,"台南  ",16615,16883
20120620,175,"台南  ",5206,5281
20120621,175,"台南  ",16387,16822
20120622,175,"台南  ",27765,27825
20120623,175,"台南  ",23121,22233
20120624,175,"台南  ",27553,29434
20120625,175,"台南  ",23236,23369
20120626,175,"台南  ",21280,21338
20120627,175,"台南  ",21886,21923
20120628,175,"台南  ",22475,22702
20120629,175,"台南  ",27238,27224
20120630,175,"台南  ",26124,26226
20120701,175,"台南  ",27419,27230
20120702,175,"台南  ",22274,21944
20120703,175,"台南  ",21116,21664
20120704,175,"台南  ",22123,21604
20120705,175,"台南  ",21883,22653
20120706,175,"台南  ",26382,28705
20120707,175,"台南  ",29784,28937
20120708,175,"台南  ",30865,31118
20120709,175,"台南  ",22834,23502
20120710,175,"台南  ",21692,23525
20120711,175,"台南  ",22502,23008
20120712,175,"台南  ",21907,23253
20120713,175,"台南  ",26054,27556
20120714,175,"台南  ",26316,26580
20120715,175,"台南  ",28559,28564
20120716,175,"台南  ",21870,22836
20120717,175,"台南  ",19610,21461
20120718,175,"台南  ",19601,21231
20120719,175,"台南  ",20998,22085
20120720,175,"台南  ",25238,26270
20120721,175,"台南  ",26089,26186
20120722,175,"台南  ",27778,28294
20120723,175,"台南  ",21172,22343
20120724,175,"台南  ",19111,20303
20120725,175,"台南  ",19669,20194
20120726,175,"台南  ",20348,21994
20120727,175,"台南  ",25579,26898
20120728,175,"台南  ",26334,26511
20120729,175,"台南  ",27620,27915
20120730,175,"台南  ",21624,22600
20120731,175,"台南  ",19319,20045
20120801,175,"台南  ",17853,18112
20120802,175,"台南  ",6112,6088
20120803,175,"台南  ",24465,24893
20120804,175,"台南  ",22930,22467
20120805,175,"台南  ",27382,28050
20120806,175,"台南  ",22351,23317
20120807,175,"台南  ",20398,21129
20120808,175,"台南  ",19546,20565
20120809,175,"台南  ",20308,21697
20120810,175,"台南  ",26198,27715
20120811,175,"台南  ",27114,27186
20120812,175,"台南  ",30475,30970
20120813,175,"台南  ",23321,24500
20120814,175,"台南  ",22586,23741
20120815,175,"台南  ",21366,22450
20120816,175,"台南  ",19759,21208
20120817,175,"台南  ",24661,25990
20120818,175,"台南  ",28081,27483
20120819,175,"台南  ",31518,31448
20120820,175,"台南  ",24038,24842
20120821,175,"台南  ",22427,23435
20120822,175,"台南  ",21211,22286
20120823,175,"台南  ",17589,18736
20120824,175,"台南  ",13880,14055
20120825,175,"台南  ",18425,18864
20120826,175,"台南  ",28561,28709
20120827,175,"台南  ",22830,23506
20120828,175,"台南  ",16965,17927
20120829,175,"台南  ",20751,21455
20120830,175,"台南  ",20198,20549
20120831,175,"台南  ",22881,24077
20120901,175,"台南  ",24726,24798
20120902,175,"台南  ",26003,27090
20120903,175,"台南  ",22528,22820
20120904,175,"台南  ",19714,20442
20120905,175,"台南  ",19501,20674
20120906,175,"台南  ",20197,21516
20120907,175,"台南  ",26231,26894
20120908,175,"台南  ",28047,28949
20120909,175,"台南  ",31163,31462
20120910,175,"台南  ",20874,22123
20120911,175,"台南  ",19317,20497
20120912,175,"台南  ",20546,21407
20120913,175,"台南  ",20724,21907
20120914,175,"台南  ",26834,28879
20120915,175,"台南  ",25526,26679
20120916,175,"台南  ",32668,33925
20120917,175,"台南  ",21352,21903
20120918,175,"台南  ",18871,19744
20120919,175,"台南  ",19148,20093
20120920,175,"台南  ",19902,20838
20120921,175,"台南  ",30948,30901
20120922,175,"台南  ",27925,28082
20120923,175,"台南  ",31993,34779
20120924,175,"台南  ",20248,21333
20120925,175,"台南  ",18793,19697
20120926,175,"台南  ",19257,20008
20120927,175,"台南  ",20123,21717
20120928,175,"台南  ",34520,35695
20120929,175,"台南  ",27735,26146
20120930,175,"台南  ",31354,35411
20121001,175,"台南  ",24222,26019
20121002,175,"台南  ",18862,19783
20121003,175,"台南  ",18697,19639
20121004,175,"台南  ",19676,20795
20121005,175,"台南  ",29114,30166
20121006,175,"台南  ",27630,28176
20121007,175,"台南  ",32228,33354
20121008,175,"台南  ",20692,21784
20121009,175,"台南  ",21451,22927
20121010,175,"台南  ",30358,30009
20121011,175,"台南  ",20455,21540
20121012,175,"台南  ",30610,31154
20121013,175,"台南  ",29618,30457
20121014,175,"台南  ",33478,35240
20121015,175,"台南  ",21129,22180
20121016,175,"台南  ",18714,19293
20121017,175,"台南  ",19089,19991
20121018,175,"台南  ",19959,20805
20121019,175,"台南  ",30385,31250
20121020,175,"台南  ",29541,29164
20121021,175,"台南  ",31854,33651
20121022,175,"台南  ",21194,22174
20121023,175,"台南  ",18671,20119
20121024,175,"台南  ",19039,19681
20121025,175,"台南  ",19751,20869
20121026,175,"台南  ",30900,31699
20121027,175,"台南  ",29529,29824
20121028,175,"台南  ",32487,33920
20121029,175,"台南  ",20697,21717
20121030,175,"台南  ",18165,18806
20121031,175,"台南  ",18130,18535
20121101,175,"台南  ",18509,19332
20121102,175,"台南  ",27659,28651
20121103,175,"台南  ",26181,26235
20121104,175,"台南  ",29317,30063
20121105,175,"台南  ",20558,21736
20121106,175,"台南  ",18224,19715
20121107,175,"台南  ",18558,19492
20121108,175,"台南  ",19883,21069
20121109,175,"台南  ",28405,29766
20121110,175,"台南  ",29266,29899
20121111,175,"台南  ",33929,34828
20121112,175,"台南  ",21042,21615
20121113,175,"台南  ",18521,19012
20121114,175,"台南  ",18810,19394
20121115,175,"台南  ",20904,21603
20121116,175,"台南  ",32430,33351
20121117,175,"台南  ",26550,27106
20121118,175,"台南  ",31967,34270
20121119,175,"台南  ",21596,23181
20121120,175,"台南  ",18947,19622
20121121,175,"台南  ",19455,19939
20121122,175,"台南  ",19959,21189
20121123,175,"台南  ",30221,31316
20121124,175,"台南  ",28031,28229
20121125,175,"台南  ",32207,33873
20121126,175,"台南  ",21182,22637
20121127,175,"台南  ",18116,18991
20121128,175,"台南  ",18586,19089
20121129,175,"台南  ",19502,20615
20121130,175,"台南  ",30098,31343
20121201,175,"台南  ",27907,28445
20121202,175,"台南  ",32953,34328
20121203,175,"台南  ",20904,22426
20121204,175,"台南  ",17716,18821
20121205,175,"台南  ",18159,18585
20121206,175,"台南  ",19738,20484
20121207,175,"台南  ",31155,31539
20121208,175,"台南  ",30274,29715
20121209,175,"台南  ",36333,38446
20121210,175,"台南  ",22290,23051
20121211,175,"台南  ",19901,20040
20121212,175,"台南  ",19907,20205
20121213,175,"台南  ",20639,20863
20121214,175,"台南  ",31300,31402
20121215,175,"台南  ",30750,30840
20121216,175,"台南  ",34683,35337
20121217,175,"台南  ",22860,23663
20121218,175,"台南  ",19902,20095
20121219,175,"台南  ",19803,19841
20121220,175,"台南  ",20359,20850
20121221,175,"台南  ",28203,26843
20121222,175,"台南  ",26851,27444
20121223,175,"台南  ",30852,33191
20121224,175,"台南  ",22428,22955
20121225,175,"台南  ",21577,21487
20121226,175,"台南  ",20122,20005
20121227,175,"台南  ",21132,22029
20121228,175,"台南  ",33336,34207
20121229,175,"台南  ",32220,32321
20121230,175,"台南  ",32746,31175
20121231,175,"台南  ",37044,32929
20130101,175,"台南  ",33308,41667
20130102,175,"台南  ",22532,23595
20130103,175,"台南  ",19017,19066
20130104,175,"台南  ",25663,25775
20130105,175,"台南  ",22905,22955
20130106,175,"台南  ",25565,26240
20130107,175,"台南  ",19816,20185
20130108,175,"台南  ",18480,18456
20130109,175,"台南  ",18580,18701
20130110,175,"台南  ",19316,19795
20130111,175,"台南  ",26275,26616
20130112,175,"台南  ",23314,23716
20130113,175,"台南  ",26709,26925
20130114,175,"台南  ",20165,20893
20130115,175,"台南  ",19019,19132
20130116,175,"台南  ",19575,19701
20130117,175,"台南  ",20503,21083
20130118,175,"台南  ",29370,29611
20130119,175,"台南  ",27639,27642
20130120,175,"台南  ",29383,28861
20130121,175,"台南  ",22823,23218
20130122,175,"台南  ",21846,22232
20130123,175,"台南  ",21255,22026
20130124,175,"台南  ",21855,23022
20130125,175,"台南  ",25941,26810
20130126,175,"台南  ",25655,25995
20130127,175,"台南  ",27962,27534
20130128,175,"台南  ",24122,24238
20130129,175,"台南  ",22279,23082
20130130,175,"台南  ",22874,23728
20130131,175,"台南  ",22809,23673
20130201,175,"台南  ",27805,27818
20130202,175,"台南  ",26448,25924
20130203,175,"台南  ",25889,26159
20130204,175,"台南  ",23909,24013
20130205,175,"台南  ",24425,24412
20130206,175,"台南  ",25260,25201
20130207,175,"台南  ",25691,26001
20130208,175,"台南  ",27114,26648
20130209,175,"台南  ",18870,16711
20130210,175,"台南  ",24144,25638
20130211,175,"台南  ",27263,28350
20130212,175,"台南  ",35659,37612
20130213,175,"台南  ",35961,37800
20130214,175,"台南  ",36774,38773
20130215,175,"台南  ",33175,34281
20130216,175,"台南  ",31042,31656
20130217,175,"台南  ",31208,31589
20130218,175,"台南  ",22787,24287
20130219,175,"台南  ",20815,21146
20130220,175,"台南  ",21265,21144
20130221,175,"台南  ",20812,21139
20130222,175,"台南  ",26832,25763
20130223,175,"台南  ",27170,26710
20130224,175,"台南  ",32062,33333
20130225,175,"台南  ",22140,22391
20130226,175,"台南  ",20211,20340
20130227,175,"台南  ",25398,26172
20130228,175,"台南  ",32103,33249
20130301,175,"台南  ",30679,30234
20130302,175,"台南  ",29220,28855
20130303,175,"台南  ",32802,33164
20130304,175,"台南  ",21053,21700
20130305,175,"台南  ",19464,19497
20130306,175,"台南  ",20601,20703
20130307,175,"台南  ",20758,21180
20130308,175,"台南  ",30721,30213
20130309,175,"台南  ",30701,30301
20130310,175,"台南  ",33836,35822
20130311,175,"台南  ",22150,22587
20130312,175,"台南  ",19868,20011
20130313,175,"台南  ",20993,21481
20130314,175,"台南  ",21679,22652
20130315,175,"台南  ",30950,31219
20130316,175,"台南  ",30230,31277
20130317,175,"台南  ",35458,35536
20130318,175,"台南  ",22170,22526
20130319,175,"台南  ",19533,19602
20130320,175,"台南  ",19898,19990
20130321,175,"台南  ",20409,20734
20130322,175,"台南  ",29795,29873
20130323,175,"台南  ",28327,28602
20130324,175,"台南  ",31423,32774
20130325,175,"台南  ",21394,22149
20130326,175,"台南  ",18978,19501
20130327,175,"台南  ",19729,19792
20130328,175,"台南  ",20779,21240
20130329,175,"台南  ",29817,29330
20130330,175,"台南  ",28913,27903
20130331,175,"台南  ",29374,28205
20130401,175,"台南  ",23731,22998
20130402,175,"台南  ",24118,24515
20130403,175,"台南  ",31739,33740
20130404,175,"台南  ",28604,31223
20130405,175,"台南  ",29415,30580
20130406,175,"台南  ",28265,29870
20130407,175,"台南  ",34459,36750
20130408,175,"台南  ",23712,23756
20130409,175,"台南  ",19690,19432
20130410,175,"台南  ",18966,19484
20130411,175,"台南  ",20167,20772
20130412,175,"台南  ",28519,29155
20130413,175,"台南  ",27745,27758
20130414,175,"台南  ",29628,29428
20130415,175,"台南  ",20049,20454
20130416,175,"台南  ",18906,18905
20130417,175,"台南  ",18410,18556
20130418,175,"台南  ",19817,19901
20130419,175,"台南  ",27886,29340
20130420,175,"台南  ",26690,27107
20130421,175,"台南  ",30390,31124
20130422,175,"台南  ",21182,21390
20130423,175,"台南  ",19276,19196
20130424,175,"台南  ",19538,19777
20130425,175,"台南  ",20820,21799
20130426,175,"台南  ",30465,31027
20130427,175,"台南  ",27413,27984
20130428,175,"台南  ",32229,32405
20130429,175,"台南  ",21545,22157
20130430,175,"台南  ",20042,20505
20130501,175,"台南  ",21137,21231
20130502,175,"台南  ",19286,19620
20130503,175,"台南  ",29452,29554
20130504,175,"台南  ",27209,27615
20130505,175,"台南  ",31000,31670
20130506,175,"台南  ",21544,22002
20130507,175,"台南  ",19461,19948
20130508,175,"台南  ",20261,20501
20130509,175,"台南  ",21390,22171
20130510,175,"台南  ",35957,35640
20130511,175,"台南  ",29908,28242
20130512,175,"台南  ",31979,35820
20130513,175,"台南  ",22938,25176
20130514,175,"台南  ",19492,19851
20130515,175,"台南  ",20186,20229
20130516,175,"台南  ",19447,19789
20130517,175,"台南  ",27118,28150
20130518,175,"台南  ",25552,25789
20130519,175,"台南  ",29847,30506
20130520,175,"台南  ",20257,20784
20130521,175,"台南  ",17882,18029
20130522,175,"台南  ",18749,19255
20130523,175,"台南  ",19827,20588
20130524,175,"台南  ",29487,29672
20130525,175,"台南  ",30283,30281
20130526,175,"台南  ",32288,33046
20130527,175,"台南  ",21670,22123
20130528,175,"台南  ",19242,19501
20130529,175,"台南  ",19066,19623
20130530,175,"台南  ",19727,20359
20130531,175,"台南  ",28524,29893
20130601,175,"台南  ",28796,29595
20130602,175,"台南  ",29891,29699
20130603,175,"台南  ",20488,21366
20130604,175,"台南  ",18022,18998
20130605,175,"台南  ",19570,19938
20130606,175,"台南  ",20381,20671
20130607,175,"台南  ",30666,30882
20130608,175,"台南  ",27893,27976
20130609,175,"台南  ",30899,32499
20130610,175,"台南  ",21663,22100
20130611,175,"台南  ",24730,24872
20130612,175,"台南  ",25765,26059
20130613,175,"台南  ",20882,21531
20130614,175,"台南  ",27565,28116
20130615,175,"台南  ",27772,27931
20130616,175,"台南  ",30677,31477
20130617,175,"台南  ",21827,21976
20130618,175,"台南  ",20521,20981
20130619,175,"台南  ",20022,20675
20130620,175,"台南  ",19569,20935
